DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
27/03/2020 21:00,0.83,28.9,25.5,1009.8,-0.106,-0.144,152,4.5,1.5,
27/03/2020 22:00,0.599,28.9,26.2,1010.4,-0.114,-0.148,169,1.9,0.5,
27/03/2020 23:00,0.432,28.9,27.4,1010.9,-0.11,-0.138,127,5.4,3.5,
28/03/2020 0:00,0.358,28.9,28.1,1010.6,-0.112,-0.135,133,5.4,1.9,
28/03/2020 1:00,0.454,29,28.4,1010,-0.051,-0.078,140,4,2.5,
28/03/2020 2:00,0.635,29,29.6,1009.1,0.008,-0.026,121,5.6,3.4,
28/03/2020 3:00,0.918,29.1,29.3,1008.4,0.117,0.075,57,5.5,2,
28/03/2020 4:00,1.076,29.1,30.2,1007.8,0.091,0.042,51,5.9,3.3,
28/03/2020 5:00,1.08,29,29.4,1007.6,-0.044,-0.098,48,6.5,3.2,
28/03/2020 6:00,1.097,29,29.3,1007.5,-0.081,-0.137,49,5.5,2.3,
28/03/2020 7:00,1.059,29.1,28.3,1007.7,-0.072,-0.129,46,6,3.3,
28/03/2020 8:00,0.929,28.9,28.2,1008.3,-0.063,-0.117,66,6.8,3.4,
28/03/2020 9:00,0.685,29.3,28,1008.6,-0.119,-0.168,75,7.2,2.8,
28/03/2020 10:00,0.488,29.2,27.9,1009.1,-0.128,-0.173,74,7.2,2.9,
28/03/2020 11:00,0.362,29.2,27.8,1009.4,-0.118,-0.159,71,7.3,2.6,
28/03/2020 12:00,0.31,29.1,27.8,1009.2,-0.131,-0.169,75,7.8,3.1,
28/03/2020 13:00,0.415,29.1,27.9,1009,-0.094,-0.134,65,7.6,3.7,
28/03/2020 14:00,0.601,29.1,27.8,1008.5,-0.068,-0.111,63,8.1,2.2,
28/03/2020 15:00,0.86,29.1,27.8,1008.3,-0.023,-0.071,74,6.5,2.8,
28/03/2020 16:00,1.241,29,27.8,1008,0.135,0.086,77,6.1,2.9,
28/03/2020 17:00,1.269,28.9,27.6,1007.7,-0.012,-0.064,77,6.1,2.9,
28/03/2020 18:00,1.256,28.9,27.8,1007.8,-0.11,-0.165,70,5.8,2.6,
28/03/2020 19:00,1.269,28.9,27.8,1008,-0.076,-0.13,73,6.3,3.7,
28/03/2020 20:00,1.16,28.9,27.9,1008.8,-0.065,-0.117,77,7.4,2.8,
28/03/2020 21:00,0.971,28.9,28.4,1009.5,-0.068,-0.111,70,7.6,4,
28/03/2020 22:00,0.75,28.9,28.7,1009.9,-0.081,-0.118,75,7.9,4.5,
28/03/2020 23:00,0.56,28.9,29.9,1010.1,-0.089,-0.122,83,9.5,4.4,
29/03/2020 0:00,0.46,28.9,30.4,1009.6,-0.082,-0.113,75,10.5,5.5,
29/03/2020 1:00,0.478,29,30.7,1008.8,-0.052,-0.089,82,10,5.4,
29/03/2020 2:00,0.565,29,30,1007.8,-0.035,-0.08,77,9.8,5.1,
29/03/2020 3:00,0.776,29.1,30.1,1007.2,0.051,-0.004,76,10.4,5.7,
29/03/2020 4:00,1.005,29.1,31.2,1006.5,0.129,0.068,83,10.6,3.4,
29/03/2020 5:00,0.983,29.1,30.1,1006.3,-0.023,-0.09,81,10.5,4.8,
29/03/2020 6:00,0.992,29.2,29.5,1006.5,-0.084,-0.153,66,9,3.4,
29/03/2020 7:00,0.991,29,28.8,1007,-0.076,-0.142,76,7.9,4.5,
29/03/2020 8:00,0.888,29.1,28.2,1007.5,-0.087,-0.149,81,7.5,3.4,
29/03/2020 9:00,0.703,29.3,28.3,1008.3,-0.125,-0.181,85,9.3,4,
29/03/2020 10:00,0.547,29.1,28.3,1008.7,-0.122,-0.171,83,8.9,3,
29/03/2020 11:00,0.432,29.1,28.4,1009.1,-0.108,-0.153,77,8.8,4.2,
29/03/2020 12:00,0.391,29.1,28.4,1009.2,-0.092,-0.133,88,9.3,4.8,
29/03/2020 13:00,0.418,29,27.8,1008.9,-0.102,-0.142,90,9.1,3.5,
29/03/2020 14:00,0.559,29,27.9,1008.3,-0.083,-0.126,78,10,4.5,
29/03/2020 15:00,0.793,29.1,27.9,1007.8,-0.026,-0.075,87,10.4,4.6,
29/03/2020 16:00,1.134,29,27.1,1007.6,0.115,0.061,77,10.6,5.2,
29/03/2020 17:00,1.247,28.9,27.1,1007.4,0.051,-0.005,88,10.5,2.8,
29/03/2020 18:00,1.217,28.9,27.8,1007.4,-0.089,-0.147,83,12,5.4,
29/03/2020 19:00,1.245,28.9,28.1,1007.8,-0.082,-0.14,89,10.3,4.5,
29/03/2020 20:00,1.184,28.9,28.2,1008.6,-0.073,-0.127,78,9.7,4.1,
29/03/2020 21:00,1.025,28.9,28.8,1009.4,-0.091,-0.137,76,8.4,4.8,
29/03/2020 22:00,0.86,28.8,30.1,1009.6,-0.082,-0.12,78,9.3,4.2,
29/03/2020 23:00,0.674,28.9,30.7,1009.8,-0.098,-0.134,74,10,3.8,
30/03/2020 0:00,0.553,28.9,31,1009.6,-0.094,-0.128,75,10.1,5.6,
30/03/2020 1:00,0.497,29,30.8,1009.1,-0.1,-0.136,68,9.8,4.2,
30/03/2020 2:00,0.529,29.1,31.3,1008.2,-0.091,-0.133,89,11,5.9,
30/03/2020 3:00,0.637,29.2,30.9,1007.3,-0.056,-0.107,74,10.4,5.2,
30/03/2020 4:00,0.835,29.2,30.7,1006.8,0.04,-0.02,74,10.1,4.9,
30/03/2020 5:00,0.986,29.2,30.1,1006.9,0.09,0.026,86,8.7,4.2,
30/03/2020 6:00,0.956,29.1,29.8,1007.2,-0.008,-0.071,74,9.3,4.2,
30/03/2020 7:00,0.899,29.1,29.2,1007.9,-0.077,-0.137,83,10,4,
30/03/2020 8:00,0.834,29.1,28.7,1008.3,-0.093,-0.145,75,8.8,4.3,
30/03/2020 9:00,0.736,29.1,28.6,1008.7,-0.089,-0.138,81,8.3,4.9,
30/03/2020 10:00,0.572,29.1,28.5,1009.4,-0.133,-0.178,71,9.1,5.2,
30/03/2020 11:00,0.467,29.2,28.5,1009.5,-0.135,-0.173,74,8.3,4.2,
30/03/2020 12:00,0.444,29.1,28.6,1009.6,-0.098,-0.135,68,8,3.9,
30/03/2020 13:00,0.43,29,28.4,1009.4,-0.125,-0.161,73,7.4,3.2,
30/03/2020 14:00,0.505,29.1,27.9,1008.5,-0.136,-0.175,71,7.4,3.5,
30/03/2020 15:00,0.695,29.1,27.6,1007.9,-0.083,-0.131,55,8.3,4.2,
30/03/2020 16:00,0.915,29,28,1007.5,-0.025,-0.079,62,8.7,4.2,
30/03/2020 17:00,1.205,29,25.7,1007.8,0.106,0.049,109,12,2.7,
30/03/2020 18:00,1.276,28.9,26.5,1008,0.059,0.005,40,8.5,3.9,
30/03/2020 19:00,1.174,28.9,26.3,1008.9,-0.095,-0.147,31,8.4,3,
30/03/2020 20:00,1.175,28.9,26.7,1009.7,-0.073,-0.115,40,8.4,3.8,
30/03/2020 21:00,1.078,28.9,26.8,1010,-0.082,-0.117,67,9.4,4.2,
30/03/2020 22:00,0.915,28.9,26.4,1010.7,-0.117,-0.149,81,9.7,5.1,
30/03/2020 23:00,0.798,28.8,26.2,1010.7,-0.098,-0.123,59,8.7,2.5,
31/03/2020 0:00,0.702,28.9,26.6,1010.2,-0.075,-0.101,76,7.6,3.9,
31/03/2020 1:00,0.644,28.9,27.2,1009.5,-0.06,-0.091,72,7.6,2.1,
31/03/2020 2:00,0.631,28.9,26.9,1008.9,-0.055,-0.093,43,10.2,3,
31/03/2020 3:00,0.651,28.9,28.2,1007.7,-0.06,-0.105,49,6,2.7,
31/03/2020 4:00,0.722,29,28.4,1007.1,-0.036,-0.092,43,7.4,3.7,
31/03/2020 5:00,0.928,29,28.6,1007.3,0.116,0.055,56,9.4,3.3,
31/03/2020 6:00,0.957,29,28.5,1007.5,0.101,0.042,69,9,4.3,
31/03/2020 7:00,0.788,28.9,28.5,1007.8,-0.083,-0.14,72,8.4,3.7,
31/03/2020 8:00,0.778,28.9,28.3,1008.1,-0.072,-0.126,73,8.7,3.7,
31/03/2020 9:00,0.725,28.9,28.4,1008.5,-0.068,-0.119,74,9.3,4.5,
31/03/2020 10:00,0.611,28.9,28.3,1009,-0.106,-0.153,67,8.4,3.1,
31/03/2020 11:00,0.561,28.9,28.3,1009.5,-0.091,-0.133,77,7.6,3.7,
31/03/2020 12:00,0.549,28.9,28.4,1009.5,-0.063,-0.101,69,7.7,4.5,
31/03/2020 13:00,0.532,28.9,28.3,1009.2,-0.082,-0.119,68,8.8,4.9,
31/03/2020 14:00,0.553,28.9,28.2,1008.6,-0.115,-0.156,71,8.5,3.5,
31/03/2020 15:00,0.687,28.9,28.2,1008.3,-0.077,-0.124,68,8.6,3.8,
31/03/2020 16:00,0.848,28.9,27.7,1007.9,-0.032,-0.082,70,8.9,3.6,
31/03/2020 17:00,1.147,28.8,27.8,1008,0.145,0.092,58,7.3,2.3,
31/03/2020 18:00,1.192,28.8,27.6,1008.2,0.085,0.033,79,8.3,3.6,
31/03/2020 19:00,1.068,28.8,27.9,1008.5,-0.105,-0.155,59,7.3,2.8,
31/03/2020 20:00,1.162,28.8,28.2,1009,-0.029,-0.076,70,7.2,3.4,
31/03/2020 21:00,1.114,28.8,29.1,1009.8,-0.046,-0.088,65,9.2,4.6,
31/03/2020 22:00,0.994,28.7,29.1,1010.4,-0.095,-0.129,59,7.9,3.6,
31/03/2020 23:00,0.907,28.7,29.2,1010.8,-0.095,-0.123,63,8.6,3.9,
1/04/2020 0:00,0.85,28.7,29.2,1010.1,-0.068,-0.093,64,7.9,3.8,
1/04/2020 1:00,0.788,28.7,29.3,1009.7,-0.057,-0.088,75,7.9,4.8,
1/04/2020 2:00,0.712,28.7,30.1,1008.8,-0.087,-0.123,90,8.9,4.2,
1/04/2020 3:00,0.66,28.8,30.5,1007.8,-0.12,-0.165,85,8.1,4.8,
1/04/2020 4:00,0.684,28.8,30.1,1007,-0.088,-0.143,74,10.1,4.8,
1/04/2020 5:00,0.889,28.9,30.4,1006.8,0.119,0.056,76,10.4,5,
1/04/2020 6:00,0.844,28.9,29.5,1007.1,0.075,0.011,87,10.4,5.1,
1/04/2020 7:00,0.682,28.9,28.9,1007.6,-0.082,-0.143,87,9.6,4.5,
1/04/2020 8:00,0.699,28.9,28.7,1008.2,-0.052,-0.108,87,9.9,5,
1/04/2020 9:00,0.654,28.9,28.6,1008.8,-0.078,-0.127,87,10,5.3,
1/04/2020 10:00,0.566,28.9,28.6,1009.3,-0.139,-0.182,91,8.9,4.7,
1/04/2020 11:00,0.573,28.9,28.5,1009.5,-0.11,-0.149,92,9.5,4.9,
1/04/2020 12:00,0.62,28.9,28.4,1009.2,-0.06,-0.098,83,8.3,3.7,
1/04/2020 13:00,0.614,28.9,28.3,1008.8,-0.08,-0.12,75,8,3.8,
1/04/2020 14:00,0.593,28.9,28.3,1008.3,-0.135,-0.18,78,8.9,3.4,
1/04/2020 15:00,0.699,28.9,28.3,1007.8,-0.085,-0.134,71,7.1,3,
1/04/2020 16:00,0.849,28.9,28.3,1007.3,-0.003,-0.058,70,8.2,3.5,
1/04/2020 17:00,1.053,28.8,28.3,1007.3,0.13,0.071,67,7.9,3.2,
1/04/2020 18:00,1.048,28.8,28.2,1007.7,0.056,-0.003,75,8.9,3.9,
1/04/2020 19:00,0.982,28.7,28.4,1008.2,-0.068,-0.122,69,7.8,4.3,
1/04/2020 20:00,1.046,28.8,28.4,1008.8,-0.041,-0.091,76,7.8,3.2,
1/04/2020 21:00,1.05,28.7,29,1009.7,-0.055,-0.098,67,7.6,3.3,
1/04/2020 22:00,1.027,28.6,30.3,1010.3,-0.073,-0.107,63,8.2,3.5,
1/04/2020 23:00,0.997,28.5,30.2,1010.4,-0.078,-0.107,61,8.7,4.2,
2/04/2020 0:00,0.933,28.4,30.4,1010.3,-0.11,-0.138,57,8.7,3.7,
2/04/2020 1:00,0.884,28.5,29.5,1009.3,-0.118,-0.148,63,9.1,4.5,
2/04/2020 2:00,0.837,28.5,30.8,1008.4,-0.117,-0.158,53,9,3.6,
2/04/2020 3:00,0.764,28.6,30.2,1007.6,-0.138,-0.187,50,9,3.9,
2/04/2020 4:00,0.721,28.7,30.2,1006.9,-0.123,-0.18,48,8.8,4.1,
2/04/2020 5:00,0.768,28.9,29.6,1006.8,-0.012,-0.076,46,8.4,3.8,
2/04/2020 6:00,0.809,29,29.9,1007,0.088,0.024,46,8.7,4.1,
2/04/2020 7:00,0.693,29,27.7,1007.5,0.019,-0.042,49,11.3,2.9,
2/04/2020 8:00,0.592,29,28.1,1008.3,-0.053,-0.11,54,7.5,2.5,
2/04/2020 9:00,0.559,29,27.4,1008.8,-0.084,-0.132,65,9.7,4.1,
2/04/2020 10:00,0.562,29,28.1,1008.9,-0.096,-0.141,54,7,3.1,
2/04/2020 11:00,0.57,29,27.2,1009.3,-0.118,-0.161,66,9.5,2.7,
2/04/2020 12:00,0.613,29,27.8,1009.3,-0.119,-0.159,66,9.5,3.5,
2/04/2020 13:00,0.67,29,25.5,1008.9,-0.11,-0.149,108,10.1,3.8,
2/04/2020 14:00,0.729,29,26.4,1008,-0.089,-0.133,98,6.7,2.5,
2/04/2020 15:00,0.736,28.9,27.2,1007.7,-0.11,-0.163,46,8.1,4.2,
2/04/2020 16:00,0.799,29,27.2,1007.3,-0.066,-0.121,42,9.4,4.6,
2/04/2020 17:00,1.025,28.9,26.8,1007,0.147,0.087,35,9.1,2.7,
2/04/2020 18:00,0.986,28.9,27.1,1007.1,0.093,0.031,39,7.9,3.4,
2/04/2020 19:00,0.866,28.9,25.9,1007.6,-0.049,-0.109,55,10.2,3.8,
2/04/2020 20:00,0.886,28.8,26.1,1008.1,-0.06,-0.116,53,10.6,3.7,
2/04/2020 21:00,0.926,28.8,27.2,1008.5,-0.065,-0.116,43,9.9,4.6,
2/04/2020 22:00,0.96,28.7,28,1009.2,-0.084,-0.131,44,9,3.9,
2/04/2020 23:00,0.978,28.8,28.4,1009.5,-0.114,-0.153,60,11.2,4.2,
3/04/2020 0:00,1.012,28.7,28.9,1009,-0.116,-0.154,48,9.4,4.2,
3/04/2020 1:00,1.044,28.8,28.6,1008.3,-0.101,-0.144,31,9.7,4.6,
3/04/2020 2:00,1.019,28.7,29,1007.8,-0.106,-0.156,39,9.3,4.8,
3/04/2020 3:00,0.93,28.7,25.9,1007.5,-0.138,-0.192,66,9.9,5.5,
3/04/2020 4:00,0.864,28.7,26.5,1007.2,-0.109,-0.167,47,9.3,3.6,
3/04/2020 5:00,0.812,28.8,26.7,1007,-0.04,-0.101,85,8.5,3.7,
3/04/2020 6:00,0.79,28.8,26.8,1007.4,0.065,0.003,100,7.3,4.2,
3/04/2020 7:00,0.674,28.8,25.5,1008,0.055,-0.003,125,8.4,2,
3/04/2020 8:00,0.524,28.9,26.1,1008.4,-0.029,-0.081,99,3.7,1.7,
3/04/2020 9:00,0.523,28.9,25.8,1008.8,-0.017,-0.065,68,10.2,2.6,
3/04/2020 10:00,0.543,28.9,27.4,1008.5,-0.038,-0.083,79,7,4,
3/04/2020 11:00,0.592,28.9,27.2,1008.8,-0.069,-0.116,73,7.5,3.4,
3/04/2020 12:00,0.686,28.9,27.4,1009,-0.073,-0.117,76,6,2.4,
3/04/2020 13:00,0.788,29.1,27.3,1008.6,-0.068,-0.11,79,5.2,1.7,
3/04/2020 14:00,0.841,28.9,27.3,1008.1,-0.083,-0.13,97,6.2,2.5,
3/04/2020 15:00,0.842,29,27.3,1007.2,-0.108,-0.16,109,4.1,1.4,
3/04/2020 16:00,0.856,28.8,27.5,1006.4,-0.078,-0.139,78,5.4,2.3,
3/04/2020 17:00,0.908,29,27.5,1006.5,0.021,-0.047,100,7.6,3.3,
3/04/2020 18:00,0.99,28.9,26.4,1006.7,0.158,0.091,82,7.5,2.6,
3/04/2020 19:00,0.819,28.9,27.6,1007.1,0.023,-0.041,71,6.1,2.9,
3/04/2020 20:00,0.743,28.9,26.7,1007.8,-0.049,-0.11,73,7.7,1.9,
3/04/2020 21:00,0.807,28.9,27.9,1008.6,-0.025,-0.079,76,6.7,3,
3/04/2020 22:00,0.841,28.9,28.8,1009.3,-0.076,-0.122,65,6.3,2.9,
3/04/2020 23:00,0.932,28.9,27.6,1009.5,-0.099,-0.138,70,8.5,3.4,
4/04/2020 0:00,1.028,28.9,30.3,1009.1,-0.116,-0.154,72,7.4,2.9,
4/04/2020 1:00,1.111,28.9,29,1008.6,-0.124,-0.166,101,8.6,2.4,
4/04/2020 2:00,1.161,28.9,30.3,1007.7,-0.114,-0.16,72,7.5,3.3,
4/04/2020 3:00,1.136,29,29.8,1006.8,-0.11,-0.166,58,7.6,3.3,
4/04/2020 4:00,1.025,28.9,29.9,1006.4,-0.121,-0.186,64,7.8,3.8,
4/04/2020 5:00,0.894,28.9,29.9,1006.5,-0.092,-0.16,58,7.8,3.4,
4/04/2020 6:00,0.771,29,28.9,1007,-0.025,-0.091,76,7.6,3.4,
4/04/2020 7:00,0.714,29,28.6,1007.3,0.094,0.032,60,6.7,3.2,
4/04/2020 8:00,0.556,29,28.1,1008.2,0.061,0.003,52,8.3,2.5,
4/04/2020 9:00,0.404,29.1,28.1,1009.1,-0.042,-0.091,77,7.7,3.7,
4/04/2020 10:00,0.446,29.1,27.7,1009.3,-0.037,-0.078,83,9.3,3.5,
4/04/2020 11:00,0.538,29,28.2,1010,-0.057,-0.096,82,7.6,3.4,
4/04/2020 12:00,0.619,29,28.2,1010,-0.13,-0.162,82,7.9,2.8,
4/04/2020 13:00,0.776,29,27.8,1009.5,-0.128,-0.161,79,8,3.3,
4/04/2020 14:00,0.936,28.9,27.8,1008.7,-0.088,-0.126,80,6.6,2.6,
4/04/2020 15:00,1.011,28.9,27.8,1008.4,-0.066,-0.111,79,8.1,3,
4/04/2020 16:00,0.961,28.9,27.1,1008.5,-0.092,-0.14,57,8.6,1.9,
4/04/2020 17:00,0.928,28.9,27.8,1008,-0.038,-0.085,81,4.8,2.8,
4/04/2020 18:00,0.916,28.9,27.8,1008.1,0.074,0.021,69,5.8,2.7,
4/04/2020 19:00,0.743,29,26.7,1008.7,0.016,-0.035,116,9.5,2.9,
4/04/2020 20:00,0.616,28.9,26.6,1009.3,-0.043,-0.088,94,6.3,2.9,
4/04/2020 21:00,0.635,28.9,27.5,1010.1,-0.026,-0.065,81,6.8,2.8,
4/04/2020 22:00,0.695,28.9,28.4,1011,-0.046,-0.076,80,6.4,2.4,
4/04/2020 23:00,0.801,28.9,28.2,1011.1,-0.087,-0.109,96,7.5,4.2,
5/04/2020 0:00,0.954,28.9,28.7,1010.5,-0.116,-0.138,110,6.2,2.8,
5/04/2020 1:00,1.119,29,27.7,1010.2,-0.122,-0.15,97,11.5,2.8,
5/04/2020 2:00,1.25,28.9,25.9,1009.4,-0.11,-0.141,98,8.4,3.9,
5/04/2020 3:00,1.294,28.9,25.6,1008.5,-0.096,-0.135,106,11.1,6,
5/04/2020 4:00,1.225,29,26,1007.9,-0.096,-0.144,117,9.9,4.9,
5/04/2020 5:00,1.074,28.9,26,1007.8,-0.084,-0.137,119,8.3,3.9,
5/04/2020 6:00,0.877,28.9,26.4,1007.8,-0.052,-0.106,121,11.1,5,
5/04/2020 7:00,0.685,28.9,26.4,1008,-0.001,-0.055,129,9.1,5.7,
5/04/2020 8:00,0.518,28.9,26.3,1009.2,0.028,-0.023,132,10,3,
5/04/2020 9:00,0.393,28.9,26.3,1010.1,0.008,-0.031,87,7,3.2,
5/04/2020 10:00,0.396,28.9,26.9,1010.6,0.007,-0.024,100,6.3,3.2,
5/04/2020 11:00,0.464,28.9,26.5,1011.1,-0.038,-0.063,135,12.3,4.9,
5/04/2020 12:00,0.608,28.9,27.7,1010.6,-0.085,-0.107,126,9.1,4.7,
5/04/2020 13:00,0.781,28.9,27.8,1010.2,-0.128,-0.155,104,9.2,3.5,
5/04/2020 14:00,0.963,28.9,27.4,1009.1,-0.131,-0.163,118,7.4,3.3,
5/04/2020 15:00,1.113,28.9,27.2,1008.6,-0.086,-0.128,129,6.8,2.3,
5/04/2020 16:00,1.123,28.8,27.3,1008.3,-0.078,-0.125,122,5.2,2.5,
5/04/2020 17:00,1.018,28.8,27,1008.3,-0.087,-0.136,103,3.3,1.5,
5/04/2020 18:00,0.874,28.8,26.8,1008.6,-0.063,-0.112,95,6.2,2.1,
5/04/2020 19:00,0.735,28.8,27.2,1009.1,-0.01,-0.055,107,4.2,1.6,
5/04/2020 20:00,0.619,28.8,27.3,1009.5,0.029,-0.012,109,7.3,2.4,
5/04/2020 21:00,0.527,28.8,28,1010,0.006,-0.031,125,4,2.2,
5/04/2020 22:00,0.526,28.7,29.9,1010.7,-0.03,-0.061,71,6.9,3.2,
5/04/2020 23:00,0.646,28.8,30.8,1010.8,-0.047,-0.072,56,7.4,2.8,
6/04/2020 0:00,0.83,28.8,30.4,1010.8,-0.078,-0.102,89,8,4.2,
6/04/2020 1:00,1.045,28.8,30,1009.9,-0.1,-0.126,62,6.9,3.3,
6/04/2020 2:00,1.221,28.8,30.3,1009,-0.126,-0.16,64,7.1,3.7,
6/04/2020 3:00,1.353,28.9,30.4,1008.2,-0.105,-0.148,62,7,2.9,
6/04/2020 4:00,1.385,28.9,30.5,1007.4,-0.065,-0.116,59,8,3.8,
6/04/2020 5:00,1.267,29,29.9,1007.3,-0.054,-0.112,72,7.4,3.5,
6/04/2020 6:00,1.053,29.2,30.2,1007.3,-0.039,-0.099,78,7,3.5,
6/04/2020 7:00,0.767,29.2,29.2,1008.1,-0.045,-0.104,63,6.6,3.3,
6/04/2020 8:00,0.521,29.2,28.6,1008.6,-0.03,-0.081,69,6.7,3.2,
6/04/2020 9:00,0.368,29.3,28.3,1009.5,-0.008,-0.053,78,7.3,3.6,
6/04/2020 10:00,0.325,29.3,28.2,1009.7,-0.002,-0.039,77,5.7,2.7,
6/04/2020 11:00,0.4,29.2,28.2,1010,-0.009,-0.043,78,5.9,3.2,
6/04/2020 12:00,0.541,29.1,28.1,1010.2,-0.063,-0.095,86,5.9,2.9,
6/04/2020 13:00,0.752,29,27.8,1009.8,-0.111,-0.141,69,6,2.4,
6/04/2020 14:00,0.984,29,28.1,1009.1,-0.126,-0.161,61,6.8,2.6,
6/04/2020 15:00,1.189,28.9,27.4,1008.6,-0.097,-0.139,45,9.5,3.3,
6/04/2020 16:00,1.272,28.9,26.7,1008.4,-0.072,-0.118,90,6.8,4,
6/04/2020 17:00,1.227,29,26.7,1008.1,-0.046,-0.095,105,5.8,2.5,
6/04/2020 18:00,1.046,29,26,1008.4,-0.05,-0.101,50,6.8,3.1,
6/04/2020 19:00,0.812,29,26.7,1008.6,-0.045,-0.093,91,5.9,2.1,
6/04/2020 20:00,0.621,28.9,26.9,1009.5,0.001,-0.044,59,7.9,3.7,
6/04/2020 21:00,0.469,28.8,27.2,1010.2,0.011,-0.025,78,8.4,4.1,
6/04/2020 22:00,0.435,28.8,29,1010.7,0.019,-0.011,81,7.4,4,
6/04/2020 23:00,0.501,28.9,28.7,1010.7,0,-0.025,58,8.1,4.2,
7/04/2020 0:00,0.652,29,29.2,1010.2,-0.046,-0.072,99,9.5,5.7,
7/04/2020 1:00,0.874,29.1,30,1009.5,-0.09,-0.121,51,8.1,4.3,
7/04/2020 2:00,1.099,29,30,1008.7,-0.129,-0.167,71,8.8,5.2,
7/04/2020 3:00,1.304,29,30.2,1007.7,-0.117,-0.163,84,9.3,5.1,
7/04/2020 4:00,1.413,29.2,30.4,1007.1,-0.081,-0.136,93,8.7,4.8,
7/04/2020 5:00,1.384,29.2,29.8,1006.8,-0.044,-0.106,55,8,2.8,
7/04/2020 6:00,1.208,29.2,27.6,1007.1,-0.031,-0.095,107,9.2,3,
7/04/2020 7:00,0.93,29.3,28.9,1007.7,-0.034,-0.095,76,7.3,4.1,
7/04/2020 8:00,0.625,29.4,28.6,1008.5,-0.042,-0.097,64,7.7,2.4,
7/04/2020 9:00,0.39,29.4,28.5,1009,-0.038,-0.085,72,6.9,3.3,
7/04/2020 10:00,0.287,29.5,28.4,1009.4,-0.025,-0.067,79,7.4,3.8,
7/04/2020 11:00,0.338,29.6,28.2,1009.7,-0.005,-0.043,79,7.3,3.2,
7/04/2020 12:00,0.504,29.5,28.2,1009.9,-0.003,-0.038,78,7.3,3.7,
7/04/2020 13:00,0.729,29.3,28.1,1009.6,-0.043,-0.076,85,7.3,3.6,
7/04/2020 14:00,0.965,29.1,28,1008.9,-0.102,-0.138,93,7.9,3.9,
7/04/2020 15:00,1.206,29.1,28,1008.3,-0.103,-0.147,77,8,4.3,
7/04/2020 16:00,1.375,29,27.4,1008,-0.065,-0.114,83,9,5.5,
7/04/2020 17:00,1.375,28.9,27.4,1007.8,-0.053,-0.106,92,9.5,2.5,
7/04/2020 18:00,1.24,29,27.3,1008,-0.041,-0.095,69,7.4,3.5,
7/04/2020 19:00,0.979,29,27.8,1008.3,-0.057,-0.109,74,9.5,4.4,
7/04/2020 20:00,0.7,28.9,28,1009.2,-0.051,-0.1,71,8,4.4,
7/04/2020 21:00,0.477,28.8,28.7,1010.3,-0.026,-0.065,67,8.7,4.4,
7/04/2020 22:00,0.371,28.9,29.8,1011,0.006,-0.022,61,8,4.3,
7/04/2020 23:00,0.387,29,30.1,1011.2,0.018,-0.003,75,8,4,
8/04/2020 0:00,0.496,29,31.1,1010.8,-0.009,-0.029,60,7.8,3.4,
8/04/2020 1:00,0.685,29.2,30.4,1010.2,-0.06,-0.084,68,7.7,3.6,
8/04/2020 2:00,0.918,29.2,31.2,1009.2,-0.114,-0.145,72,7.7,3.4,
8/04/2020 3:00,1.156,29.2,30.9,1008.4,-0.127,-0.168,71,6.7,3.3,
8/04/2020 4:00,1.336,29.1,31.2,1008.2,-0.097,-0.145,56,6.4,2.5,
8/04/2020 5:00,1.378,29.2,30.5,1007.7,-0.069,-0.12,73,6,2.8,
8/04/2020 6:00,1.267,29.4,30,1008.1,-0.057,-0.112,58,6,2.2,
8/04/2020 7:00,1.024,29.4,28.9,1008.9,-0.068,-0.118,89,5.8,2.8,
8/04/2020 8:00,0.733,29.4,28.3,1009.5,-0.071,-0.113,86,5.2,2.2,
8/04/2020 9:00,0.454,29.5,28.2,1010.4,-0.078,-0.115,92,4.9,2.2,
8/04/2020 10:00,0.296,29.5,28.2,1011.2,-0.058,-0.085,84,5.2,2.6,
8/04/2020 11:00,0.298,29.5,28.1,1011.7,-0.025,-0.044,94,5.4,2.7,
8/04/2020 12:00,0.431,29.5,28.1,1011.9,-0.003,-0.018,95,6,3.1,
8/04/2020 13:00,0.647,29.3,28,1011.5,-0.021,-0.034,100,5.7,2.8,
8/04/2020 14:00,0.896,29.3,27.9,1010.9,-0.076,-0.094,87,5.6,2.7,
8/04/2020 15:00,1.172,29.1,27.8,1010.5,-0.091,-0.115,95,5.4,2.4,
8/04/2020 16:00,1.392,29.1,27.7,1010.1,-0.072,-0.099,91,5.5,2.4,
8/04/2020 17:00,1.469,29,27.7,1010,-0.059,-0.09,83,4.7,2.1,
8/04/2020 18:00,1.384,29,27.7,1010.2,-0.059,-0.091,89,4.2,2.2,
8/04/2020 19:00,1.14,28.9,27.6,1010.8,-0.091,-0.121,91,4.8,2.3,
8/04/2020 20:00,0.843,28.9,28.1,1011.7,-0.101,-0.124,84,6.2,3.1,
8/04/2020 21:00,0.565,28.9,28.7,1012.4,-0.083,-0.098,85,5.6,2.6,
8/04/2020 22:00,0.362,28.9,29.7,1012.5,-0.063,-0.071,75,5.8,2.9,
8/04/2020 23:00,0.291,29,30.5,1012.3,-0.042,-0.05,97,7,4.1,
9/04/2020 0:00,0.363,29.1,31.1,1012.2,-0.021,-0.031,86,8,3.3,
